temperature_c,ice_cream_sales
17.28,554.7
7.95,413.46
16.92,562.91
16.91,593.69
7.13,213.14
40.81,1061.82
38.6,1018.43
42.14,1154.37
34.77,960.78
35.4,1000.87
36.49,1111.4
32.01,894.87
12.04,430.01
12.11,407.33
25.01,790.3
32.62,953.84
6.19,251.71
26.86,829.08
40.49,1148.76
10.04,402.84
17.52,540.62
44.47,1251.64
18.15,540.24
6.15,192.72
32.35,881.14
44.31,1244.38
14.23,487.71
13.64,399.89
22.28,739.45
26.44,701.3
37.59,1049.58
44.74,1193.67
37.52,1049.73
16.64,440.82
36.45,911.16
30.23,819.34
24.64,756.7
30.39,870.91
22.59,583.48
30.29,915.28
34.47,975.09
5.55,283.94
29.65,820.95
11.12,270.49
18.47,650.89
22.75,658.36
43.89,1256.55
18.02,527.51
37.77,1049.89
18.48,464.44
14.17,404.66
22.36,747.94
8.59,367.24
37.77,1115.36
24.93,752.5
32.5,927.61
36.91,1080.02
21.36,688.8
23.03,693.84
15.14,484.32
33.57,996.8
38.29,995.09
27.97,781.12
6.54,179.91
33.46,879.52
31.67,904.48
18.7,614.05
21.37,743.75
24.81,713.45
36.63,991.58
32.22,901.2
25.68,756.58
37.22,1138.65
39.37,1084.66
7.07,211.14
7.79,317.99
24.03,705.75
36.26,1004.36
9.39,318.72
39.54,1212.64
10.49,331.97
32.82,828.37
37.13,992.33
6.82,241.08
38.95,997.79
38.66,1055.15
10.84,467.74
13.36,357.81
39.41,1002.18
43.63,1235.38
24.37,697.25
10.03,327.74
16.18,569.36
18.53,530.01
30.25,762.24
33.87,994.77
29.27,828.13
40.61,1108.47
5.42,118.63
20.6,554.89
16.67,504.86
35.07,912.83
32.23,963.21
40.64,1112.04
17.53,523.9
39.22,1139.01
26.53,728.36
11.13,401.49
38.16,1054.12
14.34,508.94
35.41,1011.55
26.48,799.5
25.6,709.33
26.4,726.34
44.02,1195.08
28.39,846.89
6.77,292.06
43.24,1227.67
16.27,456.26
23.81,615.42
37.92,1019.45
8.38,270.62
14.3,401.09
40.07,1089.37
9.69,265.65
25.67,708.35
12.44,352.94
19.16,508.99
36.62,941.66
43.36,1125.28
27.96,829.84
19.48,569.99
8.21,311.82
21.06,614.19
37.55,1077.02
35.27,1011.75
19.26,613.21
11.8,383.77
26.75,766.52
38.28,986.31
27.49,745.18
26.67,810.8
33.27,898.54
10.18,339.07
29.75,879.44
8.12,317.15
11.39,384.94
7.06,261.58
29.57,887.63
43.57,1149.21
10.93,392.15
23.82,678.46
40.76,1150.83
39.0,1112.15
21.93,654.47
34.79,1032.32
6.73,309.41
35.26,963.82
34.02,963.15
28.32,822.97
9.57,395.92
16.85,433.37
11.87,460.7
7.36,190.37
40.97,1150.45
12.26,432.47
13.27,419.39
33.03,960.51
17.88,475.72
21.2,582.06
7.26,217.97
42.07,1111.99
44.86,1283.28
19.73,666.75
13.62,434.88
33.23,941.59
35.31,1097.06
11.14,353.53
24.48,671.35
12.82,475.05
14.35,427.09
24.75,660.62
20.99,676.59
24.0,781.28
20.37,579.62
7.92,296.01
8.05,354.32
15.48,441.38
25.92,804.05
13.52,524.79
30.02,776.44
35.47,906.26
40.69,1020.42
42.75,1137.57
19.59,514.23
42.72,1233.1
40.01,1042.53
17.63,516.32
19.8,616.52
11.72,343.4
39.76,1094.5
26.18,793.18
13.23,616.65
37.38,1057.05
39.02,980.49
30.59,906.05
20.78,637.77
13.8,475.0
35.65,985.43
35.82,1048.19
25.43,720.72
34.71,986.06
12.99,436.97
26.18,760.86
18.01,530.5
44.66,1283.61
21.97,731.94
13.22,546.58
12.85,428.95
44.82,1234.31
44.97,1241.6
36.99,977.37
24.22,758.73
31.63,874.97
33.08,962.61
10.21,286.39
10.75,403.05
20.76,696.37
19.99,561.25
23.72,667.67
17.11,500.66
29.72,815.95
35.2,1061.88
39.85,1105.32
21.38,578.82
16.68,470.35
11.0,254.6
27.41,741.66
6.53,190.41
39.3,1012.38
24.08,679.16
29.37,771.67
21.0,617.76
5.15,252.52
36.55,1033.8
23.95,713.62
21.26,481.28
35.36,955.62
18.9,649.2
30.9,1000.65
34.03,999.21
44.3,1210.99
35.74,943.43
5.94,323.6
30.0,840.74
29.65,826.35
9.93,417.28
35.01,790.27
19.99,595.61
29.95,760.28
15.74,526.65
12.08,499.19
20.84,650.62
13.26,549.61
44.47,1224.29
34.07,1038.48
6.5,167.12
20.38,622.11
41.52,1058.43
28.83,843.71
24.39,690.66
26.48,750.12
17.15,516.05
20.54,676.34
12.88,433.66
33.42,946.79
14.46,462.45
21.99,692.88
42.07,1138.59
21.23,564.57
18.48,619.71
21.91,621.28
14.96,490.88
34.3,1003.33
32.15,839.51
15.11,428.65
21.81,559.39
26.28,735.97
39.7,1155.92
18.42,558.9
28.13,888.03
42.6,1184.55
15.44,451.87
34.13,912.43
31.21,975.15
10.99,421.54
44.39,1198.9
36.29,1015.47
22.15,626.97
27.39,633.32
19.43,591.08
15.47,412.09
40.85,1099.45
28.4,734.4
19.78,583.28
39.05,1016.57
22.69,671.42
12.39,451.49
11.1,396.32
42.63,1077.45
20.3,507.5
20.82,543.51
26.51,824.17
28.05,932.69
22.29,616.82
42.43,1099.4
18.24,639.24
9.52,312.94
44.82,1215.66
13.79,454.5
42.79,1128.62
38.83,1024.18
36.1,997.9
10.31,333.2
6.39,152.95
11.83,341.92
21.07,618.38
36.68,983.78
20.71,647.53
6.25,209.55
7.87,405.43
23.42,688.68
6.15,258.21
35.23,949.86
14.8,454.06
24.49,598.86
36.69,1017.38
27.1,895.54
40.32,1161.7
38.88,974.12
11.93,415.68
5.9,274.2
39.57,1180.37
31.23,833.46
41.76,1281.06
8.33,314.94
44.48,1162.2
44.38,1111.58
15.73,486.0
7.35,296.09
19.88,528.51
22.37,696.73
15.75,525.45
7.16,279.61
39.67,1040.3
13.45,437.5
39.93,1208.71
15.35,428.16
39.0,969.45
16.31,485.47
9.03,277.17
37.91,936.5
16.1,526.99
17.35,454.69
21.31,547.49
29.23,880.01
30.45,945.21
8.03,456.02
43.12,1084.66
7.08,300.63
38.44,976.77
33.62,944.73
16.58,505.1
28.89,693.62
26.98,806.3
31.68,891.85
34.51,998.97
25.59,664.24
33.65,1068.09
12.92,438.93
32.7,937.59
22.11,735.59
42.64,1165.22
39.22,1026.85
5.05,291.72
35.42,976.5
29.1,885.45
33.57,932.24
15.33,613.58
36.95,1020.38
10.63,327.31
40.95,1143.32
22.38,630.25
9.25,278.33
33.03,1005.57
20.47,534.35
15.18,540.39
31.76,989.22
18.34,537.02
13.68,457.11
29.11,776.77
19.02,642.98
7.11,199.28
14.08,510.55
23.03,675.03
27.98,747.27
24.46,668.35
41.75,1171.79
18.66,493.74
39.69,1123.81
24.15,712.48
32.25,881.15
26.61,792.98
9.35,284.35
21.9,629.33
32.01,875.44
16.04,423.29
18.21,533.6
33.05,830.52
34.35,923.62
26.45,655.94
34.45,898.42
38.68,1010.02
25.35,757.22
32.82,861.37
5.49,160.62
6.17,229.69
29.11,940.04
30.43,759.51
16.75,559.18
29.71,862.37
9.07,450.67
35.77,1010.62
19.12,579.38
27.86,797.43
44.17,1200.8
25.66,782.44
26.07,718.32
9.13,509.15
6.77,319.71
41.91,1135.0
39.66,1075.32
37.42,1033.28
44.77,1215.39
8.87,359.27
35.63,1007.54
9.47,423.67
30.39,801.27
33.72,940.05
32.74,859.37
15.6,460.73
40.33,1076.78
27.64,837.41
41.54,1099.68
22.79,753.14
18.72,654.84
40.94,1166.27
37.63,972.02
8.44,397.08
22.55,637.71
8.03,280.55
39.81,1126.03
24.13,651.7
15.46,561.24
7.81,342.99
16.72,696.21
19.59,607.67
43.82,1187.39
44.6,1335.4
23.51,575.95
41.55,1152.47
36.95,1015.57
35.78,1068.34
15.75,680.24
34.7,927.03
44.64,1285.47
38.6,1148.47
26.69,846.02
5.04,240.58
20.07,644.69
31.16,822.0
10.54,470.03
21.23,565.93
33.41,877.08
40.65,1099.38
33.06,892.24
29.42,861.69
14.04,431.98
31.84,843.85
38.54,996.23
22.51,734.16
40.56,1145.74
18.55,485.71
30.31,895.94
38.65,1047.01
40.51,1018.1
23.73,618.94
23.43,746.63
42.82,1251.44
23.66,733.65
5.14,184.42
24.39,740.59
29.17,858.75
34.75,818.7
8.17,339.12
28.01,811.88
29.44,976.78
32.19,1024.03
15.89,492.62
35.66,1018.34
36.58,1021.91
10.49,334.16
35.89,915.34
29.65,801.23
22.46,634.31
36.17,1075.83
10.1,365.23
19.29,548.42
40.71,1073.67
10.73,394.66
42.12,1134.08
30.17,791.02
5.27,175.93
11.22,486.31
7.09,269.58
35.88,1063.2
15.17,373.33
27.79,865.67
39.03,1122.38
41.09,1180.61
38.64,970.05
25.11,729.69
10.7,318.51
18.9,502.26
18.4,447.06
44.63,1151.02
37.27,962.86
17.9,594.71
21.5,601.2
15.87,487.35
21.14,700.5
8.21,309.54
38.4,1017.06
26.3,769.67
29.2,783.04
12.87,316.45
23.07,699.26
23.49,726.17
8.86,309.95
6.22,247.68
29.72,817.54
27.87,889.5
30.84,888.92
40.84,1113.37
44.93,1281.47
38.57,1127.74
5.93,274.78
17.28,589.99
36.1,1035.97
41.05,1129.15
41.48,1196.49
31.84,839.96
38.88,1014.67
11.4,414.83
20.7,576.85
8.34,357.84
16.61,530.17
36.05,1125.5
12.45,352.01
34.7,1023.33
35.73,963.64
40.19,1122.4
43.69,1235.93
34.88,995.88
32.02,930.9
36.35,1033.98
12.57,399.88
34.55,1015.28
41.38,1189.05
23.13,658.3
5.88,200.14
18.47,578.33
8.86,334.31
30.05,755.26
38.39,1073.63
8.66,268.32
22.1,537.5
31.91,921.27
41.3,1059.98
13.82,522.81
26.12,800.17
5.69,257.04
20.61,698.69
18.8,627.99
12.09,348.65
10.73,429.06
19.77,553.14
7.45,341.33
41.25,1106.2
43.15,1103.09
39.52,1113.62
5.15,199.79
18.79,634.68
22.46,739.97
18.16,450.46
37.0,1025.01
32.01,939.31
12.81,427.66
8.47,320.39
29.0,841.11
38.74,972.36
30.36,954.95
14.81,509.89
27.3,743.38
26.23,710.89
36.48,1063.96
22.03,666.55
33.84,967.93
15.39,517.96
5.95,262.52
35.79,881.97
44.46,1186.82
44.46,1244.95
35.04,1014.76
31.71,864.4
19.97,597.23
41.98,1219.41
24.23,790.01
34.09,972.03
27.68,845.28
40.88,1143.26
32.58,956.78
17.27,531.21
41.64,1104.77
12.08,512.94
13.51,545.75
19.37,585.8
19.71,616.49
37.94,1058.67
22.49,665.54
39.92,1103.88
18.27,627.24
20.48,547.89
35.51,951.25
14.88,528.18
9.95,359.86
10.55,441.43
14.3,464.18
29.02,849.31
6.62,255.66
31.54,972.12
35.6,1044.72
34.9,907.17
30.29,897.07
22.59,729.31
44.29,1207.63
8.62,359.74
35.29,1062.83
20.27,603.49
38.03,1074.09
30.17,828.15
10.56,398.8
38.59,1010.94
8.05,344.21
37.43,1130.89
27.69,742.24
11.02,458.77
28.79,822.01
27.19,745.61
17.66,533.34
37.5,1043.86
10.04,331.96
10.59,437.75
14.68,455.32
39.62,1114.3
11.64,522.93
37.26,1025.89
35.94,974.1
29.38,816.27
23.78,766.14
19.25,580.15
13.64,461.01
32.8,882.29
23.47,673.05
15.95,560.7
17.98,465.98
10.58,261.85
6.78,243.25
22.53,642.94
44.05,1188.59
42.74,1157.61
10.42,364.55
27.06,755.04
18.92,657.94
30.99,927.49
6.09,248.26
26.74,826.43
23.45,534.11
27.45,809.73
11.09,432.04
29.75,813.06
16.85,556.44
25.33,698.59
39.76,1117.32
8.75,243.56
20.9,679.93
26.93,776.74
21.5,654.63
24.18,703.5
33.82,1013.82
31.8,913.25
24.09,762.03
15.28,452.63
15.32,520.17
35.56,1086.7
23.01,775.51
18.17,403.85
32.4,922.92
25.11,642.3
22.65,646.1
10.55,333.87
41.02,1164.9
38.23,1050.35
38.49,1020.76
12.5,447.27
25.17,670.02
42.91,1129.28
42.11,1132.79
6.55,254.72
5.27,245.41
25.45,750.52
13.48,402.62
13.41,452.47
23.6,697.54
6.88,275.14
31.78,804.82
19.03,605.22
7.92,334.98
38.97,1120.97
25.98,759.74
41.6,1205.23
5.18,259.45
28.39,785.92
23.79,691.96
42.5,1128.96
12.07,343.3
26.83,813.51
11.89,382.67
39.36,1126.24
18.4,672.53
23.01,738.55
32.51,855.53
15.83,462.58
9.83,380.67
22.85,697.11
19.74,673.69
19.18,558.3
5.31,157.5
36.17,949.25
34.59,1036.78
33.16,939.31
21.45,686.86
24.82,700.96
31.55,845.57
43.22,1220.56
16.3,428.49
34.9,1002.57
29.6,938.01
30.39,724.89
8.75,262.99
35.55,988.18
21.43,608.41
18.18,547.56
22.3,790.74
39.88,1058.33
31.12,865.94
5.37,175.62
14.38,375.67
32.79,946.42
40.02,1003.66
26.52,685.21
28.69,819.95
16.24,541.34
10.6,313.06
22.5,618.21
26.53,665.22
27.58,820.18
12.61,417.39
8.08,302.71
18.43,481.96
37.11,1076.56
15.91,467.8
32.35,962.07
15.39,445.32
14.4,479.49
13.44,390.83
22.14,711.31
15.75,421.13
19.5,605.53
28.07,728.4
38.27,1031.16
35.64,1029.47
22.49,593.84
17.1,555.55
31.27,927.03
22.33,538.18
35.29,1010.82
39.37,1151.88
16.46,466.73
20.4,558.43
6.16,156.34
22.18,596.73
22.53,724.41
41.67,1116.62
21.24,660.99
22.02,613.15
18.16,547.32
9.14,403.14
29.14,909.28
13.45,445.44
25.83,733.32
35.75,946.24
34.35,1006.85
9.38,327.2
21.83,723.59
36.99,923.78
5.28,206.04
10.9,363.7
21.7,673.29
25.25,653.66
25.89,739.08
40.65,1174.64
34.97,993.02
43.05,1196.23
43.63,1141.85
7.02,262.48
9.02,263.91
37.24,1091.74
42.39,1185.21
32.31,915.35
5.37,245.04
8.81,393.19
43.66,1312.56
8.59,319.66
41.03,1130.76
19.96,622.88
42.22,1242.65
12.91,469.33
43.89,1221.28
25.84,792.33
35.71,1017.7
13.42,351.76
10.32,422.26
14.33,410.45
34.89,967.19
5.03,179.21
32.59,899.04
9.1,341.79
31.51,969.35
17.09,501.87
41.04,1213.7
17.57,443.1
41.43,1061.83
27.71,742.04
13.72,488.9
39.04,1020.22
17.01,450.54
29.44,943.81
26.77,761.2
36.44,1100.33
15.23,542.73
10.02,398.79
41.51,1213.32
17.49,521.1
29.88,777.63
39.84,1127.02
8.24,284.8
16.68,553.06
8.34,362.7
41.86,1098.25
42.62,1130.13
41.21,1124.8
19.59,665.92
24.18,657.46
41.56,1248.92
40.4,1011.4
5.46,333.59
12.16,418.43
21.33,665.38
35.03,1010.2
20.33,469.31
13.25,414.18
38.15,1044.82
18.64,638.68
9.54,333.44
30.34,944.08
39.59,1198.97
28.07,836.98
44.85,1233.0
39.96,1037.79
14.79,508.46
18.17,536.09
12.83,505.41
27.31,695.98
31.08,837.83
34.99,1031.7
26.19,859.28
9.9,392.35
15.01,553.59
23.73,706.02
15.77,598.61
7.03,292.67
40.58,1148.02
25.85,761.77
28.81,807.63
9.1,356.34
41.42,1154.07
39.5,1118.15
20.62,484.53
12.93,374.56
36.78,991.68
27.97,713.08
38.26,1003.88
24.28,752.64
40.65,1138.51
33.65,1003.04
19.09,635.02
35.19,1042.36
17.86,552.25
22.18,738.51
20.99,593.55
21.73,724.29
34.03,1006.83
14.83,512.77
17.93,550.0
25.49,699.37
16.07,504.62
10.32,269.5
33.13,993.23
28.9,796.29
42.85,1148.89
34.7,860.57
27.88,736.55
15.67,651.33
12.98,388.32
25.94,811.86
23.43,610.21
21.2,550.55
22.66,665.98
13.49,441.58
21.83,610.09
6.57,264.4
27.42,739.5
27.28,855.22
31.68,1013.04
33.55,1002.01
31.96,817.47
37.15,1056.02
10.32,323.61
40.45,1076.67
20.54,656.4
31.67,898.56
9.82,352.78
13.97,452.47
42.23,1102.15
10.5,301.8
23.61,673.51
8.78,308.03
8.73,343.28
44.76,1272.26
30.54,853.05
30.44,871.73
15.83,550.92
11.08,362.08
29.55,864.79
14.97,487.29
15.84,476.9
21.82,569.18
14.0,393.3
42.58,1226.86
28.12,706.08
7.74,400.11
24.3,666.97
27.44,679.95
19.35,551.14
39.96,963.77
25.83,643.48
14.56,469.84
26.65,672.25
33.92,857.07
17.35,536.97
39.9,1101.95
7.28,311.81
16.91,536.48
42.1,1149.14
15.7,526.64
8.03,355.27
6.8,273.77
35.15,1009.0
18.45,404.19
35.59,963.29
31.06,962.62
35.03,941.88
41.7,1172.45
37.58,1053.43
11.05,338.45
41.28,1159.03
18.43,533.14
37.18,999.91
25.85,716.04
12.01,348.04
32.59,854.52
31.76,864.54
41.31,1136.7
21.42,612.5
34.37,932.41
25.72,896.85
27.01,818.6
18.72,468.86
19.45,601.3
37.1,1045.01
30.38,1070.06
32.45,931.62
42.24,1282.45
32.59,890.53
34.38,912.8
35.92,928.51
22.16,707.0
23.41,630.21
44.16,1165.05
27.39,815.56
20.03,581.26
7.33,292.36
13.61,364.86
36.12,859.99
42.07,1228.82
36.38,1079.03
36.84,1006.07
40.04,1107.43
22.79,613.43
10.57,348.65
29.78,989.86
41.37,1241.78
22.81,687.07
37.67,927.59
40.02,1131.97
8.2,289.14
22.08,627.31
23.15,678.43
22.31,773.57
15.55,497.59
24.56,773.85
33.93,973.88
32.19,928.45
42.2,1195.1
34.41,935.41
35.18,898.36
16.58,610.47
6.25,165.09
25.52,755.7
36.15,1112.93
20.93,644.34
37.57,1075.7
29.81,881.73
18.28,627.23
18.7,649.15
32.31,822.03
28.05,880.23
7.68,288.43
27.1,732.08
6.74,204.1
26.88,787.62
42.1,1119.16
8.67,321.44
24.36,708.79
35.99,1017.34
22.15,701.71
19.39,655.55
28.1,871.93
39.17,1170.44
39.67,1076.09
15.82,451.74
43.68,1187.02
11.5,358.25
13.48,358.29
33.01,909.77
39.68,1133.18
12.42,483.08
18.01,544.54
8.09,367.18
23.4,685.43
25.67,598.82
28.62,733.93
12.49,436.75
16.07,393.06
35.2,900.0
9.39,243.32
5.16,216.5
20.58,628.69
28.17,701.69
40.66,1161.76
6.57,264.87
18.37,479.81
39.26,1083.8
33.52,892.47
30.32,811.74
5.39,158.73
23.59,688.6
44.13,1187.98
31.81,879.52
37.61,1032.64
25.54,752.57
19.46,574.4
17.83,426.54
36.87,1018.68
23.45,628.12
17.89,614.62
31.23,906.17
44.94,1282.61
22.21,622.42
11.56,442.41
30.68,799.71
21.03,624.3
28.59,759.97
44.88,1257.68
23.32,786.21
17.11,548.72
44.23,1115.94
31.69,851.64
17.22,714.0
17.68,591.22
29.19,783.35
19.53,643.29
35.92,1005.3
12.72,575.57
12.63,419.93
14.31,442.36
39.95,1094.52
8.65,292.94
29.04,783.15
39.55,1021.18
12.08,373.15
41.76,1190.08
33.45,920.79
14.2,420.38
44.22,1125.89
38.29,1099.61
7.28,378.44
38.01,999.44
28.07,763.48
40.59,1059.43
28.59,863.89
36.84,1083.49
38.31,1066.9
36.86,950.17
7.35,307.15
31.62,904.59
40.87,1141.82
42.44,1098.45
35.68,925.36
17.41,437.72
39.34,1152.6
6.02,321.64
35.84,898.8
24.42,662.62
40.2,1057.41
25.07,781.3
21.91,652.98
38.78,1162.14
18.17,536.84
24.51,632.38
38.75,1024.49
5.52,183.34
19.0,638.04
38.31,1173.14
40.18,1133.97
11.4,343.26
22.78,684.99
18.75,470.91
44.04,1188.85
27.57,688.87
20.97,653.22
39.89,1087.22
33.33,982.46
33.51,982.21
29.47,803.55
21.68,702.88
8.94,252.55
30.36,1017.18
21.59,559.24
23.1,722.27
41.96,1223.58
33.84,956.86
36.27,944.72
35.41,938.74
22.3,596.19
27.36,783.63
26.74,816.1
14.63,494.83
30.31,861.04
19.99,515.84
7.17,381.3
43.81,1184.64
21.65,618.32
19.0,588.73
30.09,752.86
23.14,675.1
44.09,1189.81
7.0,264.8
37.66,1114.85
5.85,171.14
12.32,405.56
11.96,362.03
18.63,552.7
40.03,1150.55
14.75,461.14
25.6,723.56
24.14,562.51
14.46,508.46
23.53,590.92
38.76,1040.67
32.94,872.0
20.65,479.37
15.77,502.66
25.62,715.26
13.99,480.55
11.23,413.36
6.74,305.31
5.42,266.03
43.91,1227.37
19.45,643.59
6.49,283.76
28.25,819.14
23.8,684.99
27.98,814.94
26.67,797.83
9.0,354.47
34.94,962.73
20.05,728.6
44.85,1313.01
28.64,766.73
24.61,714.8
19.46,683.05
26.55,710.54
23.93,624.03
26.03,911.28
43.81,1166.13
21.22,509.23
16.24,456.54
22.01,624.58
7.09,325.66
23.25,683.24
41.83,1061.06
13.04,249.71
8.57,343.48
5.64,244.54
30.77,941.47
35.6,951.79
31.85,879.89
30.63,833.13
37.67,1004.76
39.14,1101.14
18.45,533.42
28.18,703.21
31.32,961.45
18.66,579.29
30.45,900.44
31.38,962.71
5.01,212.29
8.4,297.37
34.39,894.75
8.02,351.58
25.31,639.19
6.78,281.19
38.13,1084.25
27.18,700.12
13.15,502.46
39.51,968.42
9.8,265.2
41.3,1130.45
43.88,1239.85
31.31,800.77
38.53,1106.73
37.95,1097.81
23.14,654.89
9.88,354.96
8.33,378.24
9.15,420.37
25.52,707.08
6.42,210.48
24.2,695.52
16.47,446.95
39.87,1171.93
8.62,344.85
32.2,904.83
8.25,373.29
26.11,799.18
18.37,617.62
26.97,807.65
7.93,383.21
25.01,642.91
25.35,765.07
38.74,1162.88
7.24,262.05
9.93,313.95
44.21,1183.05
24.49,712.38
33.42,1000.25
16.67,517.03
30.2,923.06
21.93,677.26
38.27,1112.98
22.37,662.07
32.07,887.1
18.29,477.53
13.19,283.8
13.71,419.2
27.63,639.28
24.64,710.25
33.1,967.06
38.93,1074.66
6.47,92.26
36.97,998.66
39.4,1116.35
33.44,1010.88
32.19,934.75
42.55,1162.11
40.59,1141.56
19.69,701.58
30.74,868.75
26.41,669.69
9.27,302.31
14.2,408.96
25.2,658.72
23.09,633.09
27.94,962.8
36.89,959.45
37.14,996.86
15.88,662.86
15.62,522.98
29.62,859.25
20.15,634.03
43.4,1194.21
30.38,829.27
15.32,500.05
9.22,361.22
33.95,845.06
17.83,515.91
12.65,312.07
15.1,421.07
32.78,948.46
31.32,854.84
9.03,309.02
31.59,724.03
29.66,758.08
37.01,953.05
8.48,206.62
15.89,506.29
37.14,1031.13
22.59,712.73
41.36,1210.13
32.68,999.42
7.17,300.45
23.05,687.68
16.88,538.84
35.44,925.08
11.0,391.16
40.3,1076.72
34.19,880.93
28.43,702.99
27.45,640.8
43.08,1161.5
39.55,1047.77
41.88,1101.85
37.89,977.8
19.03,541.89
11.79,328.86
16.92,528.62
43.47,1230.84
43.54,1159.28
13.15,494.03
14.05,404.68
31.32,767.1
27.14,860.21
27.58,666.69
41.28,1098.41
27.28,829.04
28.21,879.66
31.45,876.57
25.42,701.12
28.26,932.59
34.87,1026.91
41.61,1204.83
42.28,1185.55
31.72,929.13
15.75,509.14
39.68,1084.16
32.76,807.75
19.71,512.26
30.1,893.02
21.91,719.73
38.34,1069.22
18.47,495.48
22.59,676.7
36.72,1040.58
13.02,311.05
27.56,879.03
22.95,725.52
19.69,528.58
9.4,329.88
5.47,216.62
29.55,915.95
27.41,750.98
42.45,1089.21
17.05,519.04
6.62,202.77
23.53,746.07
6.68,261.15
15.35,412.28
31.73,848.93
23.28,653.71
18.09,532.67
36.97,925.04
18.46,490.7
11.4,400.25
16.17,580.07
43.09,1145.23
15.0,479.54
19.5,726.3
12.0,413.27
30.91,754.58
16.08,534.42
13.38,446.31
28.48,784.7
35.58,920.33
28.66,864.6
24.94,559.28
43.94,1171.55
16.4,487.36
23.91,654.2
12.65,408.51
25.12,652.0
24.42,742.7
35.87,1170.77
23.28,626.74
10.72,391.9
42.99,1183.33
15.71,504.51
14.79,441.39
41.07,1126.91
31.5,899.9
40.44,1158.7
16.51,556.38
7.1,354.24
22.33,613.92
14.8,480.94
34.2,945.59
13.6,491.28
8.12,209.08
23.92,763.43
16.28,525.99
15.18,551.57
17.58,542.33
17.25,520.27
22.68,627.31
28.08,777.46
26.54,641.74
28.81,810.36
10.15,321.91
7.4,290.32
42.27,1114.44
13.92,468.81
38.21,1047.11
7.64,181.16
32.04,903.5
29.13,877.26
23.51,741.15
19.95,545.02
39.58,998.69
33.12,993.29
30.87,896.37
42.1,1094.16
7.69,241.82
34.96,975.63
43.72,1244.21
43.85,1175.92
11.94,308.71
37.39,920.17
7.35,234.53
32.68,866.69
30.65,798.91
23.23,765.22
18.78,475.19
14.57,419.38
18.98,702.89
8.98,276.01
17.09,526.16
25.31,817.39
25.59,732.45
28.08,824.96
34.09,911.82
9.66,289.3
39.0,978.35
19.63,577.84
12.65,438.78
12.18,520.53
37.24,998.39
24.12,774.64
15.3,538.6
42.26,1111.98
28.45,812.9
30.37,861.73
14.92,389.72
20.99,609.67
17.28,481.43
14.84,457.05
40.95,1113.99
10.14,350.4
8.57,278.03
20.21,541.48
31.31,776.47
17.63,596.47
13.09,428.5
7.18,340.73
38.31,1048.11
34.46,960.01
30.79,853.14
34.32,935.77
38.66,1080.43
15.64,472.42
36.63,1073.2
9.12,411.01
42.33,1236.18
27.59,882.22
35.54,919.7
24.48,784.04
21.01,630.52
33.24,937.02
18.18,511.29
29.0,802.27
5.05,94.0
38.52,1096.44
11.68,379.64
29.54,807.49
39.21,1160.35
32.22,906.03
23.95,643.27
25.18,728.43
22.57,766.96
6.38,251.76
35.96,1047.53
43.25,1138.02
33.82,975.18
40.95,1136.08
39.86,1096.57
19.21,551.0
19.52,571.0
23.38,571.31
8.66,219.69
6.79,176.24
5.1,135.89
26.15,736.69
26.55,733.35
8.11,239.35
12.1,474.34
34.66,950.06
26.27,810.03
36.15,914.91
13.02,450.47
27.87,855.57
14.58,488.21
43.41,1158.22
41.97,1131.89
18.04,571.0
11.2,383.04
10.9,437.72
12.06,344.58
30.26,913.97
12.17,421.65
12.36,420.57
21.11,616.54
36.75,1082.21
10.34,305.07
11.28,312.58
8.02,301.68
7.55,247.06
11.57,406.46
36.83,1134.32
44.41,1214.57
13.2,441.58
12.28,501.62
11.61,413.09
6.75,332.02
38.63,1049.17
25.4,731.31
18.21,514.66
13.38,461.28
11.98,428.04
9.4,377.43
31.65,916.55
31.38,875.71
10.1,385.07
13.46,524.49
37.73,1050.71
26.38,679.49
12.11,343.33
31.07,890.92
38.68,1015.11
18.15,523.5
35.47,954.82
38.62,1089.32
18.9,667.73
41.97,1059.77
21.11,689.15
9.27,390.51
35.29,998.25
11.95,386.38
13.25,476.89
31.22,883.94
25.27,722.17
8.18,195.84
37.02,1052.93
5.81,329.02
12.64,332.22
30.04,797.79
35.78,966.17
23.23,663.81
23.09,634.09
42.59,1240.84
17.11,647.23
26.93,786.44
30.79,829.78
42.1,1162.09
35.58,922.05
9.74,330.51
35.61,1022.97
29.87,885.81
35.98,1032.73
8.92,294.57
41.83,1153.29
36.74,997.29
38.91,1125.14
40.24,1130.69
8.84,420.15
36.92,1042.58
33.0,873.63
32.22,832.72
20.3,616.83
15.55,348.75
29.36,809.38
16.43,475.56
41.69,1093.81
29.33,841.49
19.35,521.46
5.85,151.15
11.41,414.3
16.63,493.48
11.48,406.79
26.82,780.48
33.85,977.64
40.36,1121.42
30.79,904.4
28.13,904.58
14.59,484.27
39.95,1131.97
17.64,547.28
33.12,814.2
34.9,964.13
6.79,350.11
31.03,904.66
42.25,1126.98
32.75,940.74
24.07,634.83
21.1,668.81
11.0,345.58
13.99,459.99
40.56,1052.82
20.61,628.1
11.49,243.13
20.94,597.4
22.52,617.06
18.57,520.48
5.68,35.34
19.69,550.72
40.87,1137.24
15.99,445.95
19.49,614.81
33.63,994.26
11.23,398.11
38.65,1088.93
26.81,785.96
26.34,790.88
10.11,311.86
7.7,240.54
38.93,1022.72
13.85,486.0
22.43,609.57
25.3,714.22
5.95,222.44
33.15,938.62
