square_feet,house_price
3504.92,540831.18
1161.77,260818.27
551.44,71579.54
1857.09,320503.83
3484.25,634319.36
1440.77,289083.87
2920.04,474649.71
426.45,61250.62
1679.31,257730.23
2615.86,495276.76
867.13,169853.01
3627.78,591069.32
962.59,202840.96
3675.26,544776.2
1179.0,239433.46
3979.4,628071.0
2577.1,447691.38
703.64,139061.27
635.0,100927.18
669.72,138342.31
2523.61,452646.9
3314.49,563554.8
1850.67,328659.37
2001.41,381652.25
2521.44,420558.76
2318.95,399901.34
2877.02,462657.66
2098.43,398716.71
2969.9,507102.03
3990.32,623511.65
1661.07,249568.16
443.98,146673.26
852.25,156065.25
2392.65,411561.39
1639.33,373997.61
3783.94,652792.65
2658.81,510518.3
2273.28,371422.14
3272.94,585241.96
1330.92,250482.73
3351.06,567941.96
411.02,166327.07
2630.84,433994.27
3765.13,615612.7
3236.3,498248.66
3473.08,608602.8
1829.04,305212.83
3367.26,597875.45
2382.99,346542.6
2626.74,464933.34
612.1,123751.94
1125.59,241212.16
2383.47,407020.22
611.68,126731.81
3069.21,494785.12
3424.21,527811.56
3713.3,643495.17
766.37,134720.83
3782.99,605720.19
643.43,156256.48
2106.6,423322.68
3424.9,563343.85
653.12,141113.31
465.63,127322.72
489.81,66557.13
2240.57,342691.52
3321.75,532643.71
858.74,157924.91
848.6,130476.39
2446.77,448953.7
1243.46,244628.53
3028.77,509946.2
3818.69,592202.65
3157.72,526896.37
3557.83,605687.56
2270.51,380946.82
3396.35,578116.34
1058.45,184653.25
646.05,149659.9
2761.43,508551.79
587.03,172471.0
3612.93,649112.13
2889.59,494704.34
3827.92,625583.82
1529.99,264845.85
2150.17,307906.37
3070.09,456245.52
1274.0,235828.76
2350.66,398618.41
2774.08,521006.02
3923.71,697221.11
3080.93,484402.54
825.27,197625.5
2111.2,349717.4
2519.57,453601.15
927.84,213066.23
1955.08,386455.93
1422.42,247543.33
827.78,203722.56
2243.35,318675.4
996.28,238304.22
2525.93,427948.83
1010.91,201524.3
3004.94,419193.46
1102.87,203570.59
3626.63,652460.03
494.35,112430.8
2279.19,417845.75
1552.38,283988.66
1210.28,264538.66
2097.77,371461.65
3431.27,525408.78
3695.0,606703.88
1491.7,325727.31
955.28,208109.63
2992.51,494222.35
2495.2,508815.52
1123.66,254041.92
3137.06,553788.81
2268.15,401754.9
2752.22,491139.63
1693.62,329570.27
1980.75,270924.23
1049.23,219330.04
3123.46,511987.07
965.24,179879.69
3201.89,522268.63
3272.83,476567.9
3087.76,440188.22
469.92,154579.66
1383.28,272242.35
2086.02,277409.17
2543.96,409852.86
3709.2,644724.44
1752.18,303373.69
3550.08,635737.08
988.35,229683.2
1736.61,264793.29
588.22,134227.66
3072.96,492857.17
942.35,150075.79
1325.27,202797.4
3190.84,495615.99
2324.98,375273.2
450.3,125263.71
408.05,139442.79
2238.38,404346.52
1497.84,299054.97
1049.12,199304.16
2608.94,464281.68
1222.37,228739.47
2531.95,413166.13
1765.36,378976.44
1072.29,140086.37
897.18,129340.52
1252.7,249869.26
507.4,118812.53
1509.26,229620.06
3647.04,551459.23
3392.9,520143.3
1739.21,340950.26
2473.0,466251.88
2442.5,477386.91
3383.46,490911.25
1250.64,194869.64
1466.99,223628.3
1486.43,314764.52
547.13,143641.79
1532.88,282551.1
3560.49,593902.11
3683.16,600008.26
794.69,136719.75
2049.01,375438.42
1772.86,309624.96
2161.69,331272.29
2396.99,430788.46
472.93,109288.2
3432.07,574401.6
3905.19,630213.78
2752.26,497389.59
2777.63,475205.94
2300.73,362850.85
1603.38,301139.2
936.32,200975.75
2502.63,444575.91
561.79,163074.93
3368.21,529458.02
1915.28,360387.14
1893.12,274520.46
1577.82,282726.07
3889.67,621242.92
1029.7,248105.52
944.71,187059.38
995.91,217614.25
2770.7,397153.58
3970.82,629845.68
1247.71,210717.53
3660.22,706225.78
1403.02,239105.38
2732.44,462699.09
545.8,135379.25
2184.35,320556.27
2756.45,443066.94
2330.75,414448.89
1256.21,241112.59
3382.59,460971.35
3892.49,608663.88
2053.11,393965.71
2689.31,476011.54
3245.49,587039.56
1269.36,209507.2
3512.02,631319.7
1408.72,259885.56
3192.99,594173.96
803.56,170629.47
1438.19,199818.62
2321.03,429241.86
2289.72,377292.48
3461.55,553315.41
3986.06,582620.67
785.96,214823.76
1377.0,239934.29
1687.35,355767.14
2124.11,353254.83
2178.08,343414.14
3482.3,628308.56
3174.01,523104.83
467.87,118441.84
2038.08,310610.83
2625.07,426312.83
2057.42,373741.06
870.32,142415.41
1830.91,306223.72
1881.96,317826.6
1075.78,213385.0
3122.71,578495.98
1557.04,273722.34
2520.35,402089.09
2256.63,488141.26
3558.74,565273.02
839.25,170321.56
811.35,161304.18
1481.15,263203.71
1952.37,345558.99
1474.75,301022.46
3147.47,538578.42
1282.96,276280.28
705.19,185560.27
1889.68,340636.18
3184.17,543023.81
3462.02,616214.23
3040.04,461335.35
2408.39,503797.45
3007.09,480541.94
2853.0,464169.71
1243.72,198724.13
2382.73,363772.29
3174.19,565938.75
1541.63,355499.03
2754.3,441152.74
2133.33,382387.05
2211.37,389644.3
724.2,187257.71
2798.38,556269.18
3516.47,642237.65
909.15,179321.52
1717.98,325458.31
575.2,153788.17
506.67,125448.06
3962.77,595302.47
2176.5,347812.54
1679.87,340327.81
1389.56,298410.14
3928.05,629940.97
1308.1,254449.25
3012.55,549848.22
1421.53,208509.31
653.76,135446.48
2859.8,558269.66
405.87,118970.75
2832.69,430680.17
1301.36,248898.55
3085.98,554192.8
3171.1,421625.21
3006.79,508075.32
488.14,113001.74
2933.45,424884.21
3964.52,648350.83
1273.45,236736.69
1387.26,257319.48
3328.7,534801.55
977.43,166089.41
2778.1,410137.17
3118.09,489678.81
533.78,153841.31
2393.54,417647.61
2473.16,418389.0
1492.39,240106.24
3554.84,567232.21
985.9,219947.6
1711.1,323603.42
3455.21,548107.01
1086.31,133478.02
3356.95,525343.7
684.65,138977.61
2161.22,341703.75
671.19,138962.57
2840.45,508078.55
3246.17,535387.04
3459.49,610785.24
3932.54,572513.61
2819.26,460961.62
3168.62,446097.73
2220.73,367708.46
3685.85,557465.79
2717.53,507070.06
3580.79,604696.01
1247.63,268845.47
2188.26,362807.09
3027.35,463174.06
1129.8,187240.4
1160.82,232300.11
3920.95,718884.92
1964.6,359049.98
1054.54,196835.12
1593.27,282767.41
1830.55,323514.13
2643.11,523915.27
3722.85,662230.85
3951.72,654394.05
2746.12,466167.31
2919.72,499812.05
1558.59,299996.5
3485.77,555334.13
1184.07,201511.87
782.97,197292.05
3903.72,636536.88
3510.9,617007.52
1493.12,327411.92
2830.61,494975.85
2081.27,374884.8
1563.26,389509.39
1432.39,271516.24
889.7,151339.86
2377.55,396258.01
2007.75,405531.29
2243.87,339706.76
1175.29,203059.6
3779.0,665416.36
2698.93,444383.31
3638.56,591022.53
793.38,200098.69
2642.26,418948.84
3458.06,506601.73
1591.31,242924.3
1102.52,233128.93
1354.08,261344.23
1382.56,235282.47
2009.92,310872.28
1573.47,277127.33
1376.59,292085.85
2734.64,427872.87
590.92,120112.43
1625.31,254358.57
2883.11,467984.29
1033.06,215157.12
1195.34,294822.01
1122.4,225026.71
403.33,109049.89
2105.56,396492.84
540.25,150323.79
1382.58,238952.66
3981.29,750571.22
3706.23,604872.52
1174.27,233438.17
1516.01,295364.27
2069.34,372625.92
3439.89,630354.25
3289.53,518978.49
854.47,201101.81
848.02,182014.37
1900.24,368940.53
3532.34,570679.86
3575.51,571300.95
786.52,189158.34
2467.47,433487.06
960.43,169618.07
2870.07,533460.11
3699.16,636735.03
2037.17,352964.48
699.1,141522.22
2485.32,436425.44
1870.66,353288.85
3319.24,481577.9
1625.24,306230.89
3549.63,610339.99
1385.32,182692.52
967.06,200912.9
1503.33,298085.76
525.7,144903.31
1412.49,287601.26
2776.42,453727.04
912.22,156092.04
800.91,117936.28
876.59,213580.78
679.19,171842.1
3548.69,632248.36
3798.81,587920.24
567.62,157520.3
3136.26,459307.76
3053.75,473048.54
3988.87,653993.06
1652.33,319909.55
1427.83,318136.91
2031.1,346224.78
3483.67,535826.92
3022.94,466649.43
2097.85,340265.74
1280.43,311808.91
3017.26,532928.75
3476.3,618595.26
1839.82,317800.57
2806.91,470971.79
1840.76,350032.01
2122.58,350373.51
2289.68,382833.9
3192.61,501253.98
3919.02,617897.25
1999.72,351671.91
1632.33,267600.82
1744.93,321383.68
882.0,190669.65
1468.98,264549.14
711.21,133052.62
1940.42,344705.34
1002.49,185219.51
1647.06,298608.21
3256.88,583867.52
1285.34,203425.16
2602.82,523046.23
3644.25,593503.4
2440.95,431464.13
1097.65,191697.97
1641.16,334101.78
2525.33,424072.47
2223.8,369334.86
935.03,173176.21
2008.47,341861.44
2355.04,418640.82
1362.4,259857.12
2604.8,439204.95
652.58,127779.63
1611.79,266339.75
3295.4,525193.81
1333.43,264589.4
2578.64,461890.63
1876.11,358818.85
1539.26,280840.51
3698.07,621392.36
1635.74,289772.35
1252.03,183340.46
3673.48,591658.52
3085.4,497636.62
2854.48,437366.05
578.33,120923.32
872.34,184817.19
2698.02,411084.78
1153.96,201223.01
1212.3,279924.65
3204.9,464984.58
1429.33,258510.78
657.71,115663.92
531.16,108886.15
1995.44,342399.82
2621.66,405614.57
3527.99,603670.39
798.9,209010.28
1108.02,241908.27
2307.28,433528.02
1710.79,260322.93
2137.13,361896.07
3726.85,629422.88
2361.61,436308.33
1894.43,394607.01
3961.98,692201.13
634.78,170474.03
3755.61,728634.92
2205.98,384367.4
2213.52,371602.77
3719.07,615592.72
2226.37,350892.42
1978.27,349099.66
1380.96,202048.98
2771.74,445184.63
2450.72,413311.75
1171.64,255050.59
2953.89,537270.41
2718.71,420617.49
1830.4,395461.01
415.84,116394.34
2007.69,359564.63
421.81,69417.26
669.99,132920.57
1950.2,379011.75
694.91,159071.1
1392.4,262305.31
2759.77,472779.36
1511.02,229668.66
3991.53,644386.94
3698.69,666056.23
2507.12,466857.55
3881.01,626591.97
3524.86,645379.64
1548.03,240982.1
3098.55,475435.28
892.59,238797.02
2864.39,502384.79
2167.89,364830.62
460.57,117575.65
1387.23,232323.42
3839.38,638130.93
1536.99,287000.64
1053.24,208587.24
1075.11,176038.73
2125.17,378207.32
3433.54,542702.32
3128.81,479246.86
1972.67,390062.95
1151.42,289446.82
565.83,188936.55
2065.47,382787.48
3333.19,538912.83
3026.86,501204.61
1870.96,344578.8
2540.93,415294.15
1970.49,391536.87
2484.46,346487.11
2263.02,378713.53
2851.48,509169.95
2227.75,353619.75
3786.2,607379.96
1940.9,361737.32
457.3,160023.04
1250.94,197200.03
2202.18,331062.08
2346.06,367160.83
2388.59,351486.71
2972.39,437405.45
1388.73,227239.63
2793.65,517115.09
2934.52,477796.53
1880.61,333171.01
1847.81,294457.13
1044.13,225765.28
1890.35,398176.58
3232.54,498343.56
3672.3,675633.12
2537.01,444284.47
1477.73,272206.17
2856.24,494153.8
3064.53,525426.01
1595.97,350641.89
3375.57,578121.58
665.3,165123.44
438.71,104344.92
842.69,200916.58
961.63,165722.67
3564.14,589289.31
1929.93,439394.94
1389.75,178457.32
1944.67,349796.21
1821.43,332478.36
1485.26,265393.21
896.44,178436.1
2761.3,467741.64
891.78,176342.64
3191.53,537820.97
1126.08,203975.82
3032.94,586169.27
3300.11,534557.79
851.17,194340.52
712.28,137734.09
3818.46,663913.73
2066.97,385962.24
2668.85,466403.38
483.74,94392.45
1403.36,236413.97
2219.43,443780.79
3590.39,555765.22
1377.18,277013.03
3190.69,489915.77
2783.97,506841.09
814.97,152289.3
1456.15,237330.16
1256.31,216163.4
1993.1,329600.91
2687.2,468634.52
1960.31,346461.33
1280.33,207660.03
2905.16,484669.91
2504.1,382709.67
2269.53,413821.31
2395.91,439965.08
1198.84,229084.12
2849.55,488094.56
1795.0,378778.72
1708.48,300986.24
939.04,162816.53
2548.61,454152.77
2569.59,392570.15
1625.08,286787.16
3495.46,548875.55
3443.65,536917.67
792.6,161646.04
2902.14,520876.06
1817.81,360361.94
3998.97,691520.53
1210.09,241956.7
1409.89,253223.4
1991.58,266312.76
1367.37,266811.36
2891.18,393743.38
2131.27,301110.13
1195.16,224266.78
2222.95,392997.13
3599.64,570549.56
3252.62,601254.46
2195.78,395993.54
1438.57,257756.85
1047.59,249057.87
3562.18,651330.65
2956.6,513881.27
2459.79,390051.9
3565.96,561326.72
838.09,133481.84
2856.96,476877.88
1180.16,194577.51
834.08,165512.58
2076.19,370648.88
1794.61,251799.5
3788.22,562703.54
1566.33,268308.31
3333.65,547858.5
3095.78,494374.43
2804.53,460122.57
3713.44,576249.65
1868.53,280503.06
1802.82,302233.38
979.41,190538.5
1392.74,248990.3
3567.2,589868.17
2107.78,381053.39
1628.87,316926.17
1178.0,207130.11
2145.86,315576.44
2980.0,547735.97
1432.09,277209.81
3127.78,480370.5
2667.24,460731.55
3235.23,579259.67
1303.27,299988.57
2671.7,460368.23
953.45,224560.52
1709.67,265870.22
3007.7,499716.96
2674.01,438246.48
1076.3,221852.58
3490.03,641900.5
592.06,145796.52
2542.78,396052.51
3941.75,584776.29
2313.42,457193.93
3282.42,563640.04
2542.65,448296.33
3219.12,518741.85
2760.14,474414.06
2888.08,444285.22
1220.12,245060.12
3070.56,463174.02
1256.48,227231.94
3930.3,610839.59
1220.03,131700.4
1252.06,226969.27
3491.22,535521.11
1274.75,234611.65
1699.25,304945.22
2972.7,566381.68
971.49,204822.07
972.66,205876.45
2150.89,390353.95
1277.31,268959.3
1248.37,251447.82
433.26,122642.12
1733.62,333989.11
1545.7,202435.17
512.16,184400.08
2636.44,506165.29
2655.96,456705.71
654.88,108280.33
1541.35,320789.07
3542.1,551679.18
2495.8,444378.05
1883.11,288314.46
2074.37,439907.14
1149.81,178124.42
3322.77,551286.79
3690.42,511349.08
3678.39,599969.86
1206.16,217727.62
1518.66,314864.33
978.24,184021.19
1505.92,312927.61
1598.1,255928.65
2679.18,441050.93
1082.73,204443.35
3709.83,628056.78
771.16,176303.45
424.76,133303.62
3477.8,582981.06
2933.57,516268.64
1679.3,271908.84
2543.8,446234.94
1204.76,280606.46
1006.2,150478.52
2096.14,381770.87
1671.48,323297.03
2614.83,497857.64
1185.34,250254.78
2786.54,471886.53
3160.7,541653.72
999.89,177932.79
557.89,122902.05
1982.51,300744.36
3186.49,588840.74
2742.81,478848.52
2926.77,452707.05
1850.22,336827.52
1245.8,273075.89
2314.4,433469.0
1135.72,191898.84
3014.42,376583.94
1109.08,228439.11
1448.55,238687.06
2223.56,406011.28
2152.16,406805.77
2563.06,476571.02
1974.8,407066.17
3710.1,660359.57
3423.76,637253.33
3564.81,643778.2
2666.26,506140.97
2686.03,451333.71
2593.12,390017.27
1965.58,431289.74
1559.58,286001.97
2531.21,475949.85
491.91,108676.88
426.84,140181.75
3465.91,466392.38
567.13,123644.03
2289.26,389802.66
2613.96,459704.81
1113.42,249781.13
3624.63,546511.76
1084.34,232729.09
3584.25,640288.2
3146.76,617572.7
1266.67,262142.23
942.68,177748.37
1538.44,239188.89
1832.62,387384.55
1284.82,265894.05
3996.01,648412.97
1226.75,183581.26
3390.29,519478.31
972.82,214777.41
3928.88,655128.76
1211.88,171330.73
1918.08,359594.14
2410.83,353507.51
833.03,214444.15
3340.55,559780.19
1388.87,243526.5
2377.37,443129.43
2378.68,419844.05
2569.51,485571.19
599.75,142215.65
1007.03,205223.59
980.29,188514.41
1487.38,281637.52
921.69,238527.35
3718.92,585919.72
2246.64,410472.88
2644.87,413076.19
1686.96,233942.87
1394.49,265805.88
2211.44,395071.45
1459.56,265379.99
1637.13,245923.6
2029.9,365181.51
2220.64,392710.97
3943.53,601785.38
1203.96,188609.15
2156.71,364475.79
938.24,210122.6
1660.0,312874.18
2982.32,462192.18
1028.06,208336.52
2492.86,457165.3
1900.12,294560.86
585.69,139616.78
3759.07,672530.68
1888.97,289430.84
3222.14,580824.8
1898.73,390660.96
3774.5,606425.86
1445.69,255799.34
1884.03,368163.82
3131.91,512218.71
1637.2,217489.46
1711.69,303437.43
3981.36,668328.86
2400.21,437415.73
2881.77,447560.86
2716.46,447060.05
3380.53,598014.03
3502.57,572834.84
2427.72,357383.11
1460.4,309038.48
482.08,116443.26
2611.85,483308.73
3371.69,497341.53
2021.94,349043.68
992.94,214215.41
1437.1,262759.52
2235.96,342593.09
3412.05,461418.29
1018.31,248584.12
2603.74,449991.02
3112.13,564145.24
3769.77,656186.74
820.13,190388.63
3735.01,596217.06
2565.28,453318.6
3160.13,582467.27
593.59,141359.99
2222.13,451991.7
2641.47,388931.11
1504.6,223428.77
1953.94,377446.19
2395.47,379046.04
2389.17,483868.73
550.7,169721.14
1982.13,402743.34
1169.75,252745.54
3700.1,564925.98
3915.69,563382.34
1478.73,320247.37
1030.67,159383.13
1190.21,277586.16
2119.91,391824.2
3548.22,578973.9
2200.13,395933.56
599.41,152938.49
543.59,125927.83
1218.61,277120.06
3433.98,623771.7
2637.33,451543.61
2426.65,391717.5
1548.29,325002.41
3745.93,523443.85
1592.24,303467.49
3405.8,591953.58
3625.25,558064.18
2140.01,405765.08
3619.44,591779.05
1396.49,242020.94
2770.36,502977.01
716.67,126467.93
2106.16,396807.62
1182.39,166080.94
625.95,151928.96
413.41,113198.5
1569.11,267639.55
2522.31,443000.92
2038.83,353023.98
1486.37,307161.15
3968.32,670366.08
3782.29,637221.98
852.35,186393.16
1894.39,317881.52
2735.85,448703.81
3040.57,516064.01
1718.94,302017.0
3086.61,557931.63
846.94,179773.0
1594.53,301575.42
2979.16,440912.72
2652.46,483958.86
3413.96,537643.67
568.69,106271.74
1027.81,253786.01
574.58,155631.81
1091.61,243502.12
415.42,124619.15
2215.16,378913.07
2301.93,385081.53
2768.41,495523.8
1785.68,356277.31
411.55,109887.25
2826.01,554999.91
595.45,133796.76
3518.21,518359.72
481.55,75050.05
2309.71,334770.82
3621.7,575416.84
2460.96,410488.98
2590.3,464450.72
2853.8,476946.45
840.67,200730.05
2829.74,476218.13
3569.28,585970.98
3907.19,610359.06
1994.99,399003.02
1640.22,245185.68
3111.91,529008.21
2354.35,396472.51
1326.3,273672.57
1019.77,202338.32
1012.83,202184.23
2053.04,348552.5
1012.45,243751.59
470.99,120714.04
587.52,193155.26
3747.58,624045.18
662.66,150015.22
663.45,145402.31
2024.28,373458.9
1282.36,223871.65
3865.7,636315.22
3679.55,602285.48
1857.08,339712.59
2015.43,364593.09
1750.41,326129.52
536.32,133074.82
1454.25,318769.05
841.62,188586.12
768.53,240443.57
2419.1,414714.51
755.55,190928.41
770.55,144634.39
2129.85,419414.49
1992.22,324209.95
895.49,197760.89
416.02,105241.76
1094.71,227980.48
1249.21,230045.36
3280.89,509455.56
3695.58,592528.45
1861.4,382096.96
1858.1,344737.56
2964.93,443411.87
2656.92,490474.17
1062.9,182409.87
787.68,189663.76
1975.4,365603.17
2433.38,437913.67
899.35,239565.14
1455.78,241620.05
1501.39,295064.31
1340.67,291034.23
2058.74,336105.17
2751.03,433752.55
2233.8,374683.25
1125.24,228731.89
770.58,124890.75
3358.73,576855.16
2125.5,318647.25
623.7,179921.69
1329.24,265644.37
3294.52,623521.14
3106.21,543038.74
3552.94,569907.99
2567.52,404907.42
1922.46,346637.78
1935.89,339333.83
1098.4,250927.78
2742.88,425480.54
2506.25,501784.08
957.51,231599.28
3588.39,579518.28
1726.49,369437.91
579.06,115013.34
1580.37,293819.98
3531.48,525271.66
3701.04,685491.96
2165.43,315793.94
3842.82,562735.71
3550.87,555493.83
3370.83,610969.32
3494.96,614800.26
1774.75,320347.04
3123.29,559878.38
2478.42,417447.5
2990.86,515507.21
1040.03,255886.87
3033.02,495047.24
3847.33,593198.15
1489.59,288700.79
3950.18,675655.06
1762.15,318057.37
1119.0,248549.16
804.23,164793.79
3225.86,539125.31
2397.37,423460.06
1505.67,285198.28
2590.42,499790.26
1595.56,301521.8
2014.09,341455.21
3505.59,598292.61
2805.4,510182.32
3144.65,553226.36
2500.58,452043.87
3969.03,578174.64
1269.08,162232.68
1344.25,292090.2
733.21,172562.14
2394.47,408372.76
2608.09,467625.98
3013.46,579241.37
1607.61,337841.08
444.12,142810.92
2676.03,417371.3
3995.3,615257.75
1460.38,191971.27
1062.16,228526.92
1414.36,297709.83
1931.5,380972.93
1303.29,266780.14
1649.06,292236.42
2697.54,432913.89
1642.1,268904.33
1825.81,318294.29
544.11,104510.99
3704.59,682113.28
1864.79,285015.89
1581.32,280713.15
711.34,101409.43
2683.06,463851.18
3509.77,576364.05
548.15,122325.09
922.98,160822.85
927.0,189123.46
2568.19,414625.51
3716.43,601499.47
1975.97,414669.75
1637.7,301369.79
3157.03,545287.03
3073.25,492238.6
1288.32,218584.4
978.97,196159.92
1688.12,386950.16
3192.17,517052.55
2902.23,499615.05
2797.07,437265.58
3385.94,442363.65
1397.67,234384.97
1622.86,372264.76
552.42,149392.59
3527.48,649087.5
2496.75,411478.13
1473.24,194704.37
649.9,116164.45
3004.27,516530.61
3095.46,523936.22
2798.24,469330.04
1133.61,203780.02
3687.58,643955.94
3111.37,496372.29
2767.92,477143.9
2743.4,469072.24
3655.69,582404.95
3741.91,572764.82
2544.29,415524.69
1900.01,399641.53
1709.44,343735.87
3348.68,594897.09
2720.58,427727.11
678.16,110906.52
911.87,219192.1
3640.67,635189.36
3584.19,593519.86
3826.6,607636.49
1940.26,290238.71
3222.62,569054.41
3381.61,606950.13
1536.51,258281.86
923.22,165897.15
3989.29,704175.59
508.79,108638.89
2550.41,499724.56
2740.76,456893.91
2854.44,462985.11
1320.26,249464.45
2997.69,484192.0
1179.04,261650.31
3384.54,594816.2
1188.82,261993.47
2908.14,493517.3
3220.29,514286.45
1080.2,211755.15
1256.75,225195.31
3204.77,590881.48
709.6,185052.34
1086.74,210225.53
2039.91,323375.18
3748.65,679699.62
2422.76,418486.9
1795.64,314923.18
3922.13,707450.96
2069.36,342379.04
1961.45,333115.92
1881.92,324347.61
1523.85,235631.75
1572.5,296251.05
2876.21,451410.06
547.01,116222.23
2854.54,450515.95
1124.34,200673.35
1783.15,289019.91
927.54,196457.91
2389.9,402736.47
